dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1960-12-01,15.582,1.649,Kanpur,India,26.52N,80.60E
1961-01-01,14.652,0.302,Kanpur,India,26.52N,80.60E
1961-02-01,16.019,0.53,Kanpur,India,26.52N,80.60E
1961-03-01,24.409,0.473,Kanpur,India,26.52N,80.60E
1961-04-01,29.686,0.43,Kanpur,India,26.52N,80.60E
1961-05-01,33.495,0.454,Kanpur,India,26.52N,80.60E
1961-06-01,32.799,0.861,Kanpur,India,26.52N,80.60E
1961-07-01,30.035,0.477,Kanpur,India,26.52N,80.60E
1961-08-01,28.94,0.262,Kanpur,India,26.52N,80.60E
1961-09-01,28.477,0.095,Kanpur,India,26.52N,80.60E
1961-10-01,24.589,0.278,Kanpur,India,26.52N,80.60E
1961-11-01,18.798,0.347,Kanpur,India,26.52N,80.60E
1961-12-01,12.447,0.44,Kanpur,India,26.52N,80.60E
1962-01-01,13.121,0.377,Kanpur,India,26.52N,80.60E
1962-02-01,17.84,0.242,Kanpur,India,26.52N,80.60E
1962-03-01,23.382,0.305,Kanpur,India,26.52N,80.60E
1962-04-01,29.894,0.514,Kanpur,India,26.52N,80.60E
1962-05-01,33.181,0.489,Kanpur,India,26.52N,80.60E
1962-06-01,33.581,1.066,Kanpur,India,26.52N,80.60E
1962-07-01,30.909,0.419,Kanpur,India,26.52N,80.60E
1962-08-01,28.832,0.296,Kanpur,India,26.52N,80.60E
1962-09-01,27.865,0.512,Kanpur,India,26.52N,80.60E
1962-10-01,24.138,0.33,Kanpur,India,26.52N,80.60E
1962-11-01,19.645,0.826,Kanpur,India,26.52N,80.60E
1962-12-01,15.417,0.644,Kanpur,India,26.52N,80.60E
1963-01-01,13.846,0.608,Kanpur,India,26.52N,80.60E
1963-02-01,19.055,0.251,Kanpur,India,26.52N,80.60E
1963-03-01,23.292,1.143,Kanpur,India,26.52N,80.60E
1963-04-01,28.552,0.871,Kanpur,India,26.52N,80.60E
1963-05-01,31.897,0.56,Kanpur,India,26.52N,80.60E
1963-06-01,32.407,0.518,Kanpur,India,26.52N,80.60E
1963-07-01,30.355,0.569,Kanpur,India,26.52N,80.60E
1963-08-01,28.896,0.183,Kanpur,India,26.52N,80.60E
1963-09-01,28.05,0.456,Kanpur,India,26.52N,80.60E
1963-10-01,25.777,0.189,Kanpur,India,26.52N,80.60E
1963-11-01,21.106,0.96,Kanpur,India,26.52N,80.60E
1963-12-01,15.535,0.746,Kanpur,India,26.52N,80.60E
1964-01-01,13.803,0.731,Kanpur,India,26.52N,80.60E
1964-02-01,17.861,0.419,Kanpur,India,26.52N,80.60E
1964-03-01,25.6,0.613,Kanpur,India,26.52N,80.60E
1964-04-01,30.434,0.487,Kanpur,India,26.52N,80.60E
1964-05-01,31.552,0.393,Kanpur,India,26.52N,80.60E
1964-06-01,33.251,0.698,Kanpur,India,26.52N,80.60E
1964-07-01,29.08,0.343,Kanpur,India,26.52N,80.60E
1964-08-01,29.237,0.461,Kanpur,India,26.52N,80.60E
1964-09-01,27.979,0.466,Kanpur,India,26.52N,80.60E
1964-10-01,25.979,0.944,Kanpur,India,26.52N,80.60E
1964-11-01,19.337,0.475,Kanpur,India,26.52N,80.60E
1964-12-01,15.604,0.329,Kanpur,India,26.52N,80.60E
1965-01-01,15.768,0.397,Kanpur,India,26.52N,80.60E
1965-02-01,17.709,0.947,Kanpur,India,26.52N,80.60E
1965-03-01,22.565,0.717,Kanpur,India,26.52N,80.60E
1965-04-01,27.774,0.308,Kanpur,India,26.52N,80.60E
1965-05-01,32.35,0.756,Kanpur,India,26.52N,80.60E
1965-06-01,34.521,1.343,Kanpur,India,26.52N,80.60E
1965-07-01,30.133,0.587,Kanpur,India,26.52N,80.60E
1965-08-01,29.277,0.624,Kanpur,India,26.52N,80.60E
1965-09-01,28.132,0.214,Kanpur,India,26.52N,80.60E
1965-10-01,25.651,0.386,Kanpur,India,26.52N,80.60E
1965-11-01,20.764,0.875,Kanpur,India,26.52N,80.60E
1965-12-01,15.081,0.299,Kanpur,India,26.52N,80.60E
1966-01-01,15.209,0.384,Kanpur,India,26.52N,80.60E
1966-02-01,20.003,1.344,Kanpur,India,26.52N,80.60E
1966-03-01,24.112,0.604,Kanpur,India,26.52N,80.60E
1966-04-01,30.067,0.344,Kanpur,India,26.52N,80.60E
1966-05-01,33.46,0.247,Kanpur,India,26.52N,80.60E
1966-06-01,32.887,0.501,Kanpur,India,26.52N,80.60E
1966-07-01,31.232,0.332,Kanpur,India,26.52N,80.60E
1966-08-01,28.947,0.289,Kanpur,India,26.52N,80.60E
1966-09-01,28.78,0.447,Kanpur,India,26.52N,80.60E
1966-10-01,26.012,0.772,Kanpur,India,26.52N,80.60E
1966-11-01,20.744,0.529,Kanpur,India,26.52N,80.60E
1966-12-01,15.467,0.597,Kanpur,India,26.52N,80.60E
1967-01-01,14.019,0.891,Kanpur,India,26.52N,80.60E
1967-02-01,19.686,0.892,Kanpur,India,26.52N,80.60E
1967-03-01,22.363,0.314,Kanpur,India,26.52N,80.60E
1967-04-01,28.217,0.599,Kanpur,India,26.52N,80.60E
1967-05-01,32.755,0.551,Kanpur,India,26.52N,80.60E
1967-06-01,33.796,0.656,Kanpur,India,26.52N,80.60E
1967-07-01,30.027,0.648,Kanpur,India,26.52N,80.60E
1967-08-01,28.238,0.412,Kanpur,India,26.52N,80.60E
1967-09-01,28.171,0.339,Kanpur,India,26.52N,80.60E
1967-10-01,24.857,0.336,Kanpur,India,26.52N,80.60E
1967-11-01,19.399,0.483,Kanpur,India,26.52N,80.60E
1967-12-01,15.725,0.692,Kanpur,India,26.52N,80.60E
1968-01-01,13.497,0.244,Kanpur,India,26.52N,80.60E
1968-02-01,16.351,0.933,Kanpur,India,26.52N,80.60E
1968-03-01,23.117,0.623,Kanpur,India,26.52N,80.60E
1968-04-01,28.476,0.416,Kanpur,India,26.52N,80.60E
1968-05-01,32.437,0.477,Kanpur,India,26.52N,80.60E
1968-06-01,32.416,0.75,Kanpur,India,26.52N,80.60E
1968-07-01,29.478,0.542,Kanpur,India,26.52N,80.60E
1968-08-01,28.976,0.477,Kanpur,India,26.52N,80.60E
1968-09-01,29.61,0.717,Kanpur,India,26.52N,80.60E
1968-10-01,25.012,0.296,Kanpur,India,26.52N,80.60E
1968-11-01,20.089,1.101,Kanpur,India,26.52N,80.60E
1968-12-01,16.272,2.195,Kanpur,India,26.52N,80.60E
1969-01-01,15.03,0.698,Kanpur,India,26.52N,80.60E
1969-02-01,19.115,1.185,Kanpur,India,26.52N,80.60E
1969-03-01,26.235,0.338,Kanpur,India,26.52N,80.60E
1969-04-01,29.791,0.89,Kanpur,India,26.52N,80.60E
1969-05-01,31.936,0.377,Kanpur,India,26.52N,80.60E
1969-06-01,33.735,1.896,Kanpur,India,26.52N,80.60E
1969-07-01,29.698,0.722,Kanpur,India,26.52N,80.60E
1969-08-01,28.686,0.515,Kanpur,India,26.52N,80.60E
1969-09-01,27.997,0.257,Kanpur,India,26.52N,80.60E
1969-10-01,26.038,0.4,Kanpur,India,26.52N,80.60E
1969-11-01,21.246,0.429,Kanpur,India,26.52N,80.60E
1969-12-01,15.602,0.792,Kanpur,India,26.52N,80.60E
1970-01-01,15.07,0.321,Kanpur,India,26.52N,80.60E
1970-02-01,16.977,0.399,Kanpur,India,26.52N,80.60E
1970-03-01,23.166,0.911,Kanpur,India,26.52N,80.60E
1970-04-01,30.341,0.358,Kanpur,India,26.52N,80.60E
1970-05-01,33.211,0.728,Kanpur,India,26.52N,80.60E
1970-06-01,31.546,0.414,Kanpur,India,26.52N,80.60E
1970-07-01,30.285,0.443,Kanpur,India,26.52N,80.60E
1970-08-01,29.218,0.51,Kanpur,India,26.52N,80.60E
1970-09-01,28.253,0.503,Kanpur,India,26.52N,80.60E
1970-10-01,25.818,0.255,Kanpur,India,26.52N,80.60E
1970-11-01,19.624,0.406,Kanpur,India,26.52N,80.60E
1970-12-01,15.689,0.271,Kanpur,India,26.52N,80.60E
1971-01-01,13.867,0.29,Kanpur,India,26.52N,80.60E
1971-02-01,17.601,0.377,Kanpur,India,26.52N,80.60E
1971-03-01,23.329,0.338,Kanpur,India,26.52N,80.60E
1971-04-01,28.843,0.292,Kanpur,India,26.52N,80.60E
1971-05-01,30.598,0.453,Kanpur,India,26.52N,80.60E
1971-06-01,30.476,0.403,Kanpur,India,26.52N,80.60E
1971-07-01,28.551,0.513,Kanpur,India,26.52N,80.60E
1971-08-01,28.08,0.287,Kanpur,India,26.52N,80.60E
1971-09-01,28.052,0.321,Kanpur,India,26.52N,80.60E
1971-10-01,25.018,0.435,Kanpur,India,26.52N,80.60E
1971-11-01,19.408,0.309,Kanpur,India,26.52N,80.60E
1971-12-01,15.227,0.299,Kanpur,India,26.52N,80.60E
1972-01-01,15.203,0.692,Kanpur,India,26.52N,80.60E
1972-02-01,16.028,0.989,Kanpur,India,26.52N,80.60E
1972-03-01,24.433,0.612,Kanpur,India,26.52N,80.60E
1972-04-01,28.472,0.442,Kanpur,India,26.52N,80.60E
1972-05-01,33.897,0.236,Kanpur,India,26.52N,80.60E
1972-06-01,34.452,1.132,Kanpur,India,26.52N,80.60E
1972-07-01,30.986,0.744,Kanpur,India,26.52N,80.60E
1972-08-01,28.891,0.511,Kanpur,India,26.52N,80.60E
1972-09-01,27.674,0.272,Kanpur,India,26.52N,80.60E
1972-10-01,24.691,0.346,Kanpur,India,26.52N,80.60E
1972-11-01,19.877,0.705,Kanpur,India,26.52N,80.60E
1972-12-01,16.076,0.292,Kanpur,India,26.52N,80.60E
1973-01-01,15.122,0.356,Kanpur,India,26.52N,80.60E
1973-02-01,19.277,0.269,Kanpur,India,26.52N,80.60E
1973-03-01,24.077,0.62,Kanpur,India,26.52N,80.60E
1973-04-01,31.384,0.226,Kanpur,India,26.52N,80.60E
1973-05-01,33.689,0.657,Kanpur,India,26.52N,80.60E
1973-06-01,32.533,0.879,Kanpur,India,26.52N,80.60E
1973-07-01,30.517,0.686,Kanpur,India,26.52N,80.60E
1973-08-01,28.664,0.206,Kanpur,India,26.52N,80.60E
1973-09-01,28.191,0.201,Kanpur,India,26.52N,80.60E
1973-10-01,25.124,0.25,Kanpur,India,26.52N,80.60E
1973-11-01,19.617,0.443,Kanpur,India,26.52N,80.60E
1973-12-01,14.52,0.467,Kanpur,India,26.52N,80.60E
1974-01-01,13.947,0.711,Kanpur,India,26.52N,80.60E
1974-02-01,17.532,0.661,Kanpur,India,26.52N,80.60E
1974-03-01,25.151,0.368,Kanpur,India,26.52N,80.60E
1974-04-01,31.045,0.381,Kanpur,India,26.52N,80.60E
1974-05-01,33.178,0.228,Kanpur,India,26.52N,80.60E
1974-06-01,33.149,0.359,Kanpur,India,26.52N,80.60E
1974-07-01,29.346,0.245,Kanpur,India,26.52N,80.60E
1974-08-01,28.801,0.233,Kanpur,India,26.52N,80.60E
1974-09-01,28.726,0.282,Kanpur,India,26.52N,80.60E
1974-10-01,26.633,0.421,Kanpur,India,26.52N,80.60E
1974-11-01,19.688,0.401,Kanpur,India,26.52N,80.60E
1974-12-01,14.44,0.417,Kanpur,India,26.52N,80.60E
1975-01-01,13.618,0.624,Kanpur,India,26.52N,80.60E
1975-02-01,17.588,0.644,Kanpur,India,26.52N,80.60E
1975-03-01,23.519,0.257,Kanpur,India,26.52N,80.60E
1975-04-01,30.607,0.765,Kanpur,India,26.52N,80.60E
1975-05-01,34.246,0.916,Kanpur,India,26.52N,80.60E
1975-06-01,32.601,0.701,Kanpur,India,26.52N,80.60E
1975-07-01,28.771,0.303,Kanpur,India,26.52N,80.60E
1975-08-01,28.845,0.406,Kanpur,India,26.52N,80.60E
1975-09-01,27.844,0.205,Kanpur,India,26.52N,80.60E
1975-10-01,26.457,0.256,Kanpur,India,26.52N,80.60E
1975-11-01,18.795,0.318,Kanpur,India,26.52N,80.60E
1975-12-01,14.987,0.347,Kanpur,India,26.52N,80.60E
1976-01-01,15.182,0.258,Kanpur,India,26.52N,80.60E
1976-02-01,18.246,0.402,Kanpur,India,26.52N,80.60E
1976-03-01,24.047,0.331,Kanpur,India,26.52N,80.60E
1976-04-01,29.009,0.584,Kanpur,India,26.52N,80.60E
1976-05-01,32.292,0.442,Kanpur,India,26.52N,80.60E
1976-06-01,31.997,0.441,Kanpur,India,26.52N,80.60E
1976-07-01,29.86,0.354,Kanpur,India,26.52N,80.60E
1976-08-01,28.157,0.212,Kanpur,India,26.52N,80.60E
1976-09-01,28.118,0.458,Kanpur,India,26.52N,80.60E
1976-10-01,26.044,0.47,Kanpur,India,26.52N,80.60E
1976-11-01,21.643,0.574,Kanpur,India,26.52N,80.60E
1976-12-01,15.96,0.901,Kanpur,India,26.52N,80.60E
1977-01-01,14.598,0.329,Kanpur,India,26.52N,80.60E
1977-02-01,18.488,0.771,Kanpur,India,26.52N,80.60E
1977-03-01,25.564,0.348,Kanpur,India,26.52N,80.60E
1977-04-01,29.095,0.321,Kanpur,India,26.52N,80.60E
1977-05-01,31.472,0.287,Kanpur,India,26.52N,80.60E
1977-06-01,32.625,0.678,Kanpur,India,26.52N,80.60E
1977-07-01,28.984,0.279,Kanpur,India,26.52N,80.60E
1977-08-01,29.015,0.164,Kanpur,India,26.52N,80.60E
1977-09-01,27.775,0.296,Kanpur,India,26.52N,80.60E
1977-10-01,25.716,0.254,Kanpur,India,26.52N,80.60E
1977-11-01,22.031,0.254,Kanpur,India,26.52N,80.60E
1977-12-01,16.435,0.265,Kanpur,India,26.52N,80.60E
1978-01-01,14.33,0.392,Kanpur,India,26.52N,80.60E
1978-02-01,16.826,0.489,Kanpur,India,26.52N,80.60E
1978-03-01,21.698,0.159,Kanpur,India,26.52N,80.60E
1978-04-01,28.807,0.302,Kanpur,India,26.52N,80.60E
1978-05-01,34.745,0.388,Kanpur,India,26.52N,80.60E
1978-06-01,32.327,0.579,Kanpur,India,26.52N,80.60E
1978-07-01,29.195,0.558,Kanpur,India,26.52N,80.60E
1978-08-01,28.519,0.236,Kanpur,India,26.52N,80.60E
1978-09-01,27.666,0.271,Kanpur,India,26.52N,80.60E
1978-10-01,25.524,0.406,Kanpur,India,26.52N,80.60E
1978-11-01,21.067,0.328,Kanpur,India,26.52N,80.60E
1978-12-01,15.169,0.463,Kanpur,India,26.52N,80.60E
1979-01-01,15.474,0.171,Kanpur,India,26.52N,80.60E
1979-02-01,16.79,0.455,Kanpur,India,26.52N,80.60E
1979-03-01,22.52,0.314,Kanpur,India,26.52N,80.60E
1979-04-01,29.796,0.312,Kanpur,India,26.52N,80.60E
1979-05-01,32.35,0.322,Kanpur,India,26.52N,80.60E
1979-06-01,33.409,0.331,Kanpur,India,26.52N,80.60E
1979-07-01,30.144,0.142,Kanpur,India,26.52N,80.60E
1979-08-01,29.806,0.226,Kanpur,India,26.52N,80.60E
1979-09-01,29.757,0.254,Kanpur,India,26.52N,80.60E
1979-10-01,26.815,0.302,Kanpur,India,26.52N,80.60E
1979-11-01,22.897,0.366,Kanpur,India,26.52N,80.60E
1979-12-01,16.328,0.412,Kanpur,India,26.52N,80.60E
1980-01-01,14.897,0.494,Kanpur,India,26.52N,80.60E
1980-02-01,18.77,0.575,Kanpur,India,26.52N,80.60E
1980-03-01,23.617,0.237,Kanpur,India,26.52N,80.60E
1980-04-01,31.114,0.382,Kanpur,India,26.52N,80.60E
1980-05-01,34.589,0.521,Kanpur,India,26.52N,80.60E
1980-06-01,31.558,0.564,Kanpur,India,26.52N,80.60E
1980-07-01,28.955,0.316,Kanpur,India,26.52N,80.60E
1980-08-01,28.596,0.565,Kanpur,India,26.52N,80.60E
1980-09-01,28.684,0.276,Kanpur,India,26.52N,80.60E
1980-10-01,26.089,0.309,Kanpur,India,26.52N,80.60E
1980-11-01,20.772,0.376,Kanpur,India,26.52N,80.60E
1980-12-01,16.021,0.331,Kanpur,India,26.52N,80.60E
1981-01-01,14.801,0.377,Kanpur,India,26.52N,80.60E
1981-02-01,19.009,0.226,Kanpur,India,26.52N,80.60E
1981-03-01,23.29,0.356,Kanpur,India,26.52N,80.60E
1981-04-01,29.629,0.485,Kanpur,India,26.52N,80.60E
1981-05-01,32.582,0.658,Kanpur,India,26.52N,80.60E
1981-06-01,33.702,0.3,Kanpur,India,26.52N,80.60E
1981-07-01,29.168,0.494,Kanpur,India,26.52N,80.60E
1981-08-01,29.291,0.251,Kanpur,India,26.52N,80.60E
1981-09-01,28.745,0.327,Kanpur,India,26.52N,80.60E
1981-10-01,25.568,0.306,Kanpur,India,26.52N,80.60E
1981-11-01,19.585,0.31,Kanpur,India,26.52N,80.60E
1981-12-01,15.268,0.519,Kanpur,India,26.52N,80.60E
1982-01-01,15.699,0.16,Kanpur,India,26.52N,80.60E
1982-02-01,16.957,0.383,Kanpur,India,26.52N,80.60E
1982-03-01,21.743,0.415,Kanpur,India,26.52N,80.60E
1982-04-01,28.548,0.287,Kanpur,India,26.52N,80.60E
1982-05-01,31.234,0.344,Kanpur,India,26.52N,80.60E
1982-06-01,32.434,0.708,Kanpur,India,26.52N,80.60E
1982-07-01,31.642,0.446,Kanpur,India,26.52N,80.60E
1982-08-01,29.042,0.555,Kanpur,India,26.52N,80.60E
1982-09-01,28.483,0.288,Kanpur,India,26.52N,80.60E
1982-10-01,25.913,0.301,Kanpur,India,26.52N,80.60E
1982-11-01,20.772,0.874,Kanpur,India,26.52N,80.60E
1982-12-01,16.555,0.806,Kanpur,India,26.52N,80.60E
1983-01-01,13.597,0.415,Kanpur,India,26.52N,80.60E
1983-02-01,16.845,0.604,Kanpur,India,26.52N,80.60E
1983-03-01,23.229,0.19,Kanpur,India,26.52N,80.60E
1983-04-01,27,0.618,Kanpur,India,26.52N,80.60E
1983-05-01,31.369,0.682,Kanpur,India,26.52N,80.60E
1983-06-01,33.17,0.218,Kanpur,India,26.52N,80.60E
1983-07-01,30.194,0.423,Kanpur,India,26.52N,80.60E
1983-08-01,29.589,0.304,Kanpur,India,26.52N,80.60E
1983-09-01,28.446,0.517,Kanpur,India,26.52N,80.60E
1983-10-01,24.796,0.293,Kanpur,India,26.52N,80.60E
1983-11-01,19.29,0.505,Kanpur,India,26.52N,80.60E
1983-12-01,15.623,0.401,Kanpur,India,26.52N,80.60E
1984-01-01,14.479,0.683,Kanpur,India,26.52N,80.60E
1984-02-01,16.476,0.184,Kanpur,India,26.52N,80.60E
1984-03-01,24.801,0.656,Kanpur,India,26.52N,80.60E
1984-04-01,30.054,0.498,Kanpur,India,26.52N,80.60E
1984-05-01,34.446,0.373,Kanpur,India,26.52N,80.60E
1984-06-01,31.966,1.15,Kanpur,India,26.52N,80.60E
1984-07-01,29.809,0.449,Kanpur,India,26.52N,80.60E
1984-08-01,28.934,0.656,Kanpur,India,26.52N,80.60E
1984-09-01,27.659,0.356,Kanpur,India,26.52N,80.60E
1984-10-01,25.412,0.483,Kanpur,India,26.52N,80.60E
1984-11-01,19.688,0.193,Kanpur,India,26.52N,80.60E
1984-12-01,16.326,0.389,Kanpur,India,26.52N,80.60E
1985-01-01,15.007,0.774,Kanpur,India,26.52N,80.60E
1985-02-01,18.348,0.479,Kanpur,India,26.52N,80.60E
1985-03-01,25.929,0.958,Kanpur,India,26.52N,80.60E
1985-04-01,30.377,0.339,Kanpur,India,26.52N,80.60E
1985-05-01,33.854,0.386,Kanpur,India,26.52N,80.60E
1985-06-01,33.598,0.611,Kanpur,India,26.52N,80.60E
1985-07-01,29.45,0.343,Kanpur,India,26.52N,80.60E
1985-08-01,29.032,0.367,Kanpur,India,26.52N,80.60E
1985-09-01,28.043,0.549,Kanpur,India,26.52N,80.60E
1985-10-01,24.237,0.3,Kanpur,India,26.52N,80.60E
1985-11-01,20.403,0.306,Kanpur,India,26.52N,80.60E
1985-12-01,17.029,0.246,Kanpur,India,26.52N,80.60E
1986-01-01,15.108,0.432,Kanpur,India,26.52N,80.60E
1986-02-01,17.706,0.335,Kanpur,India,26.52N,80.60E
1986-03-01,23.842,0.355,Kanpur,India,26.52N,80.60E
1986-04-01,29.245,0.341,Kanpur,India,26.52N,80.60E
1986-05-01,31.26,0.249,Kanpur,India,26.52N,80.60E
1986-06-01,33.279,0.968,Kanpur,India,26.52N,80.60E
1986-07-01,29.28,0.58,Kanpur,India,26.52N,80.60E
1986-08-01,29.342,0.652,Kanpur,India,26.52N,80.60E
1986-09-01,28.895,0.415,Kanpur,India,26.52N,80.60E
1986-10-01,25.383,0.577,Kanpur,India,26.52N,80.60E
1986-11-01,21.216,0.216,Kanpur,India,26.52N,80.60E
1986-12-01,15.479,0.735,Kanpur,India,26.52N,80.60E
1987-01-01,15.121,0.438,Kanpur,India,26.52N,80.60E
1987-02-01,19.287,0.36,Kanpur,India,26.52N,80.60E
1987-03-01,24.624,0.926,Kanpur,India,26.52N,80.60E
1987-04-01,29.967,0.559,Kanpur,India,26.52N,80.60E
1987-05-01,31.573,0.483,Kanpur,India,26.52N,80.60E
1987-06-01,34.861,0.495,Kanpur,India,26.52N,80.60E
1987-07-01,31.685,0.404,Kanpur,India,26.52N,80.60E
1987-08-01,30.543,0.598,Kanpur,India,26.52N,80.60E
1987-09-01,29.243,0.167,Kanpur,India,26.52N,80.60E
1987-10-01,26.142,0.458,Kanpur,India,26.52N,80.60E
1987-11-01,20.949,0.396,Kanpur,India,26.52N,80.60E
1987-12-01,15.837,0.615,Kanpur,India,26.52N,80.60E
1988-01-01,15.772,0.305,Kanpur,India,26.52N,80.60E
1988-02-01,19.162,0.154,Kanpur,India,26.52N,80.60E
1988-03-01,24.36,0.42,Kanpur,India,26.52N,80.60E
1988-04-01,30.679,0.325,Kanpur,India,26.52N,80.60E
1988-05-01,34.429,0.288,Kanpur,India,26.52N,80.60E
1988-06-01,32.524,0.308,Kanpur,India,26.52N,80.60E
1988-07-01,29.282,0.35,Kanpur,India,26.52N,80.60E
1988-08-01,29.138,0.303,Kanpur,India,26.52N,80.60E
1988-09-01,29.741,0.374,Kanpur,India,26.52N,80.60E
1988-10-01,25.461,0.584,Kanpur,India,26.52N,80.60E
1988-11-01,20.289,0.278,Kanpur,India,26.52N,80.60E
1988-12-01,16.405,0.576,Kanpur,India,26.52N,80.60E
1989-01-01,13.829,0.321,Kanpur,India,26.52N,80.60E
1989-02-01,17.349,0.758,Kanpur,India,26.52N,80.60E
1989-03-01,23.364,0.325,Kanpur,India,26.52N,80.60E
1989-04-01,29.144,0.501,Kanpur,India,26.52N,80.60E
1989-05-01,33.681,0.591,Kanpur,India,26.52N,80.60E
1989-06-01,31.913,0.315,Kanpur,India,26.52N,80.60E
1989-07-01,30.094,0.28,Kanpur,India,26.52N,80.60E
1989-08-01,29.377,0.332,Kanpur,India,26.52N,80.60E
1989-09-01,28.712,0.566,Kanpur,India,26.52N,80.60E
1989-10-01,25.812,0.665,Kanpur,India,26.52N,80.60E
1989-11-01,20.645,0.52,Kanpur,India,26.52N,80.60E
1989-12-01,15.539,0.493,Kanpur,India,26.52N,80.60E
1990-01-01,16.636,0.911,Kanpur,India,26.52N,80.60E
1990-02-01,18.323,0.248,Kanpur,India,26.52N,80.60E
1990-03-01,22.529,0.686,Kanpur,India,26.52N,80.60E
1990-04-01,29.344,0.279,Kanpur,India,26.52N,80.60E
1990-05-01,32.245,0.567,Kanpur,India,26.52N,80.60E
1990-06-01,33.206,0.912,Kanpur,India,26.52N,80.60E
1990-07-01,28.937,0.342,Kanpur,India,26.52N,80.60E
1990-08-01,29.404,0.277,Kanpur,India,26.52N,80.60E
1990-09-01,28.355,0.424,Kanpur,India,26.52N,80.60E
1990-10-01,25.125,0.48,Kanpur,India,26.52N,80.60E
1990-11-01,20.943,0.642,Kanpur,India,26.52N,80.60E
1990-12-01,16.41,0.338,Kanpur,India,26.52N,80.60E
1991-01-01,14.374,0.245,Kanpur,India,26.52N,80.60E
1991-02-01,19.447,0.193,Kanpur,India,26.52N,80.60E
1991-03-01,24.149,0.505,Kanpur,India,26.52N,80.60E
1991-04-01,28.808,0.379,Kanpur,India,26.52N,80.60E
1991-05-01,34.062,0.281,Kanpur,India,26.52N,80.60E
1991-06-01,32.986,0.527,Kanpur,India,26.52N,80.60E
1991-07-01,31.735,0.456,Kanpur,India,26.52N,80.60E
1991-08-01,28.707,0.265,Kanpur,India,26.52N,80.60E
1991-09-01,28.753,0.254,Kanpur,India,26.52N,80.60E
1991-10-01,25.146,0.374,Kanpur,India,26.52N,80.60E
1991-11-01,19.642,0.326,Kanpur,India,26.52N,80.60E
1991-12-01,15.979,0.25,Kanpur,India,26.52N,80.60E
1992-01-01,15.616,0.5,Kanpur,India,26.52N,80.60E
1992-02-01,17.013,0.307,Kanpur,India,26.52N,80.60E
1992-03-01,24.391,0.409,Kanpur,India,26.52N,80.60E
1992-04-01,29.988,0.533,Kanpur,India,26.52N,80.60E
1992-05-01,32.277,0.268,Kanpur,India,26.52N,80.60E
1992-06-01,33.766,0.454,Kanpur,India,26.52N,80.60E
1992-07-01,30.498,0.37,Kanpur,India,26.52N,80.60E
1992-08-01,29.258,0.118,Kanpur,India,26.52N,80.60E
1992-09-01,28.385,0.345,Kanpur,India,26.52N,80.60E
1992-10-01,25.252,0.63,Kanpur,India,26.52N,80.60E
1992-11-01,20.716,0.344,Kanpur,India,26.52N,80.60E
1992-12-01,16.097,0.552,Kanpur,India,26.52N,80.60E
1993-01-01,15.148,0.231,Kanpur,India,26.52N,80.60E
1993-02-01,19.466,0.398,Kanpur,India,26.52N,80.60E
1993-03-01,21.983,0.484,Kanpur,India,26.52N,80.60E
1993-04-01,28.972,0.356,Kanpur,India,26.52N,80.60E
1993-05-01,33.139,0.627,Kanpur,India,26.52N,80.60E
1993-06-01,32.971,0.487,Kanpur,India,26.52N,80.60E
1993-07-01,30.671,0.515,Kanpur,India,26.52N,80.60E
1993-08-01,29.979,0.15,Kanpur,India,26.52N,80.60E
1993-09-01,27.779,0.531,Kanpur,India,26.52N,80.60E
1993-10-01,25.929,0.592,Kanpur,India,26.52N,80.60E
1993-11-01,20.879,0.451,Kanpur,India,26.52N,80.60E
1993-12-01,16.294,0.312,Kanpur,India,26.52N,80.60E
1994-01-01,16.274,0.324,Kanpur,India,26.52N,80.60E
1994-02-01,17.74,0.492,Kanpur,India,26.52N,80.60E
1994-03-01,25.103,0.5,Kanpur,India,26.52N,80.60E
1994-04-01,28.65,0.448,Kanpur,India,26.52N,80.60E
1994-05-01,33.755,0.203,Kanpur,India,26.52N,80.60E
1994-06-01,33.362,0.413,Kanpur,India,26.52N,80.60E
1994-07-01,29.686,0.379,Kanpur,India,26.52N,80.60E
1994-08-01,28.975,0.136,Kanpur,India,26.52N,80.60E
1994-09-01,28.483,0.426,Kanpur,India,26.52N,80.60E
1994-10-01,25.175,0.557,Kanpur,India,26.52N,80.60E
1994-11-01,20.471,0.507,Kanpur,India,26.52N,80.60E
1994-12-01,16.231,0.269,Kanpur,India,26.52N,80.60E
1995-01-01,13.961,0.282,Kanpur,India,26.52N,80.60E
1995-02-01,18.258,0.418,Kanpur,India,26.52N,80.60E
1995-03-01,23.174,0.253,Kanpur,India,26.52N,80.60E
1995-04-01,29.71,0.611,Kanpur,India,26.52N,80.60E
1995-05-01,34.714,0.362,Kanpur,India,26.52N,80.60E
1995-06-01,34.642,0.816,Kanpur,India,26.52N,80.60E
1995-07-01,30.51,0.285,Kanpur,India,26.52N,80.60E
1995-08-01,29.076,0.219,Kanpur,India,26.52N,80.60E
1995-09-01,28.641,0.248,Kanpur,India,26.52N,80.60E
1995-10-01,26.444,0.44,Kanpur,India,26.52N,80.60E
1995-11-01,20.6,0.336,Kanpur,India,26.52N,80.60E
1995-12-01,16.823,0.354,Kanpur,India,26.52N,80.60E
1996-01-01,15.299,0.208,Kanpur,India,26.52N,80.60E
1996-02-01,18.169,0.487,Kanpur,India,26.52N,80.60E
